Text,Normalized Result
胃角 / 早期 / carcinoma,胃 / 恶性肿瘤 / 癌
软骨 / 发育 / 全,软骨 / 发育 / 全
右颈 / 胸部 / 腮裂 / 瘘,鳃裂 / 瘘
骶 / 尾部 / 外伤 / 后排 / 困难,排 / 困难 / 骨盆 / 部 / 损伤
移植 / 皮瓣 / 坏死 / 右 / 足底,足 / 坏死
左 / 颈动脉 / 动脉瘤,颈 / 动脉瘤
鼻窦 / 继发 / 癌,转移性 / 癌 / 鼻窦 / 继发 / 恶性肿瘤
右乳 / 肿物 / 纤维 / 腺瘤,乳房 / 肿物 / 纤维 / 腺瘤 / 乳腺 / 良性肿瘤
慢性 / 肾脏病 / 急性 / 肾衰,慢性 / 肾病 / 急性 / 肾衰竭
脊柱 / 裂伴 / 脑积水,未 / 特指 / 脊柱 / 裂伴 / 脑积水
结肠 / 绒毛状 / 腺瘤 / 伴 / 局部 / 皮瘤 / 变,结肠 / 良性肿瘤 / 状 / 腺瘤
Carolis / 病,先天性 / 肝 / 胆囊 / 状 / 扩张 / 症 / Caroli / 病
唇 / 外伤性 / 色素 / 沉,色素 / 沉未 / 特指 / 疾患
沸水 / 烫伤 / 浅 / Ⅱ / deg / 颈 / 躯干 / 双肢,沸水 / 烫伤 / 发 / 烫伤
肝 / S / 肝细胞 / 癌 / II / 级脉 / 癌栓,肝细胞 / 癌 / 肝细胞 / 癌 / 肿瘤 / 栓子
粘性 / 全性 / 肠 / 梗,完全性 / 肠梗阻 / 粘性 / 肠梗阻
真菌 / 团倾 / 曲霉菌,曲霉菌 / 病
化疗 / 后 / 血小板 / 减低 / 症,化疗 / 药物 / 反应 / 药物性 / 血小板 / 减少
创伤性 / 硬 / 脑膜 / 下肿伴 / 开放性 / 颅 / 伤口,颅脑 / 开放性 / 损伤 / 伴颅 / 损伤 / 创伤性 / 硬 / 脑膜 / 下 / 血肿
右 / 尿路 / 结石 / 术后,泌尿系 / 结石 / 尿道 / 术后
产后 / 胎盘 / 残留 / 胎盘 / 置入,胎盘 / 部分 / 残留 / 伴血 / 胎盘 / 植入 / 伴血
心肺 / 功失 / 代偿 / 期心功 / III / 级,心功 / 全心功 / III / 级 / NYH / 分级
右侧 / 胸水查 / 胸腔 / 穿刺 / 麻醉,胸腔 / 积液
尿路感染 / 肾炎 / 左 / 肾 / 静脉 / 受压,泌尿系 / 感染 / 肾炎 / 左 / 肾 / 静脉 / 压迫 / 综合征 / 胡桃 / 夹 / 现象
进镜 / 距 / 肛门 / cm / 处状 / 腺瘤,状 / 腺瘤 / 乙状结肠 / 良性肿瘤
双侧 / 放射 / 冠 / 侧脑室 / 前后 / 角质 / 发 / 缺血 / 梗塞 / 灶,发性 / 脑梗死
发颅 / 动脉 / 狭窄 / 伴稳 / 斑块,动脉 / 狭窄
下丘脑 / 下 / 综合征,下丘脑 / 综合征
分娩 / 伴阴裂 / 伤 / Ⅰ / 度,分娩 / 伴阴裂 / 伤
腓总神炎,下肢 / 神炎
冠心病 / 高血压 / 贫血,冠状动脉 / 粥样 / 硬化性 / 心脏病 / 高血压 / 贫血
贲门癌 / 胃镜 / 药 / 预防 / 血,贲门 / 恶性肿瘤 / 癌
呼吸道 / 感染 / 发热 / 嗽 / 咽炎 / 失眠,呼吸道 / 感染 / 发热 / 嗽 / 咽炎 / 失眠
胆汁 / 性 / 肝硬变,胆汁 / 型 / 肝硬化
先天性 / 左侧 / 睑下垂,睑下垂
新生儿 / 血型 / 合溶 / 血症,新生儿 / 溶血
节育环 / 膀胱 / 异位,避孕环 / 移位
脊髓灰质炎 / 脊髓型,急性 / 脊髓灰质炎
双 / 小腿 / 肿痛,下肢 / 肿胀 / 下肢 / 疼痛
耳后 / 粉瘤 / 感染,皮脂腺 / 囊肿 / 感染
右小腿 / 外侧 / 血瘤,血瘤
肺中 / 分化腺癌,肺 / 恶性肿瘤 / 腺癌
右肺 / 淋巴结 / 增生 / 性病变,淋巴 / 组织 / 增生
结肠 / 肝曲癌 / 全 / 梗阻,结肠 / 肝曲 / 恶性肿瘤 / 完全性 / 肠梗阻 / 癌
左小腿 / 左足 / 缺血 / 坏死,下肢 / 供血 / 足足 / 坏死
冠心病 / 心功全,冠状动脉 / 粥样 / 硬化性 / 心脏病 / 心功全
肝细胞 / 性 / 肝癌 / 术后 / 慢性 / 乙型肝炎 / 动期 / 血小板 / 减低 / 脾功 / 亢进,肝 / 术后 / 肝细胞 / 癌 / 慢性 / 乙型 / 病毒性 / 肝炎 / 慢性 / 动 / 性肝炎 / 血小板 / 减少 / 脾功 / 亢进
椎动脉 / 供血足,椎 / 基底 / 动脉 / 供血全
开放性 / 伤口,处 / 开放性 / 损伤
眼球 / 破裂 / 伴眼 / 组织 / 脱右,眼球 / 破裂 / 伤
排尿 / 混浊 / 左 / 阴囊 / 疼痛,疼痛
慢性 / 肺心病 / 心功级,慢性 / 肺源性 / 心脏病 / 心功 / III / 级 / NYH / 分级
睾丸 / 肿瘤 / 化疗,睾丸 / 恶性肿瘤 / 化学治疗
肝 / 错构瘤,肝 / 错构瘤
睡眠 / 呼吸 / 暂停 / 综合征,睡眠 / 呼吸 / 暂停 / 低 / 通气 / 综合征
外阴 / BOWENS / 病 / 宫颈 / CIN / 级,鲍恩病 / 外阴 / 恶性肿瘤 / 子宫颈 / 皮瘤 / 变 / III / 级 / CINIII / 级
K / 十指 / 肠 / 肿物 / 冠心病 / PCI / 术后,十指 / 肠 / 肿物 / 冠状动脉 / 粥样 / 硬化性 / 心脏病 / PCI / 术后
左颌下 / 淋巴结炎 / 咽 / 扁炎,颌下 / 淋巴结炎
弥漫性 / 肺纤维化,肺纤维化
慢性 / 心衰 / 急性 / 加重 / 心功 / IIIII / 级 / C / 期,心功 / Ⅱ / Ⅲ / 级 / NYH / 分级 / 慢性 / 心功全 / 急性 / 加重
左眼 / 视网膜 / 剥 / 术后,视网膜 / 脱眼 / 术后
高血压 / 脑 / 动脉硬化,高血压 / 动脉硬化
手 / 外伤 / 针刺 / 伤,手部 / 开放性 / 损伤
升结肠 / 高 / 分化腺癌,升结肠 / 恶性肿瘤 / 腺癌
腺 / 泡状 / 横纹肌 / 肉瘤,软组织 / 腺 / 泡状 / 肉瘤 / 横纹肌 / 肉瘤
楔状缺损 / 磨损,牙齿 / 楔状缺损 / 牙齿 / 磨损
肥厚 / 性 / 心肌病 / 扩张型 / 相,扩张性 / 心肌病 / 充血性 / 心肌病 / 肥厚 / 性 / 心肌病
右 / 髋 / 伤口 / 愈合 / 良,髋部 / 开放性 / 损伤 / 开放性 / 损伤 / 愈合 / 良
直肠 / 中下 / 段 / 腺癌,直肠 / 恶性肿瘤 / 腺癌
急性 / 下壁 / 心肌梗死 / 恢复期,急性 / 下壁 / 心肌梗死 / 心肌梗死 / 恢复期
宫颈 / 鳞 / 状皮 / 高度 / 病变 / CIN / Ⅲ / 累 / 腺体,子宫颈 / 皮瘤 / 变 / III / 级 / CINIII / 级
左侧 / 肢体 / 动灵伴 / 意识 / 清原 / 查,意识 / 障碍
双眼 / ROP / Ⅲ / 区期 / Plus,早产儿 / 视网膜 / 病
右 / 前臂 / 刀 / 刺伤,前臂 / 开放性 / 损伤 / 刀 / 刺伤
安装 / 心脏 / 搏器 / 含 / 双室 / 搏 / 心室 / 步搏体 / 颤,具 / 心脏 / 搏器 / 状态
膀胱 / 肿瘤 / 低度 / 恶性 / 潜,膀胱 / 恶性肿瘤
间断性 / EP / 发作 / 次 / 双下肢 / 挛缩,癫痫
左肺 / 占位 / 癌,肺 / 占位性 / 病变 / 左 / 肺叶 / 恶性肿瘤 / 癌
左乳 / 肿物 / 乳腺癌,乳房 / 肿物 / 乳腺 / 恶性肿瘤 / 癌
膀胱癌 / 新 / 辅助性 / 化疗,膀胱 / 恶性肿瘤 / 化学治疗 / 癌
横结肠 / 状 / 腺瘤 / 直乙 / 交界 / 状 / 腺瘤,直肠 / 乙状结肠 / 接部 / 良性肿瘤 / 横结肠 / 良性肿瘤 / 状 / 腺瘤
左 / 膝部 / 刺伤,下肢 / 未 / 特指 / 损伤 / 水平 / 未 / 特指
右 / 卵巢 / 子宫 / 膜样 / 腺癌 / 维持性 / 化学治疗,卵巢 / 恶性肿瘤 / 恶性肿瘤 / 维持性 / 化学治疗 / 子宫 / 膜样 / 腺癌
右侧 / 卵巢 / 浆液 / 性 / 腺癌,卵巢 / 恶性肿瘤 / 浆液 / 性 / 腺癌
肺 / 血性 / 疾病,肺血 / 未 / 特指 / 病
肩胛骨 / 癌,肩胛骨 / 恶性肿瘤 / 癌
左手掌 / 面 / 皮肤 / 软组织 / 部 / 缺失 / 神血 / 缺失,皮肤 / 缺损 / 血 / 断裂 / 神 / 断裂
颈椎 / 浆细胞 / 骨髓瘤 / 术后,颈椎 / 恶性肿瘤 / 颈椎 / 术后 / 浆细胞 / 骨髓瘤
左腰 / 结节,背部 / 占位
脑梗塞 / 关节炎 / 抑郁症 / 支气炎,脑梗死 / 关节炎 / 支气炎 / 抑郁症
右 / 胫骨 / 骨外 / 露骨,胫骨 / 骨折 / 接
脏器 / 功全累 / 循环 / 肾脏 / 心肌 / 凝血 / 功,脏器 / 功 / 障碍 / 综合征 / MODS
型 / 糖尿病 / 心脏 / 损害,型 / 糖尿病
肝 / 占位性 / 病变 / 肝癌,肝 / 恶性肿瘤 / 癌肝 / 占位性 / 病变
耳咽功 / 下降,咽鼓功 / 紊乱
右 / 颈部 / 淋巴结 / 反应 / 性 / 增生,颈 / 淋巴结 / 肿 / 淋巴结 / 反应 / 性 / 增生
臀部 / 软组织 / 尤文 / 肉瘤,臀部 / 恶性肿瘤 / 尤 / 肉瘤
睾丸 / 未 / 发育 / 性腺 / 低功,先天性 / 睾丸 / 发育 / 良 / 男性 / 性腺 / 功 / 低下
腰椎间盘 / 膨 / 继发 / 神 / 损害,腰椎间盘 / 移位 / 腰骶神 / 损伤
食中 / 高 / 分化 / 鳞状 / 细胞 / 癌,食中分 / 恶性肿瘤 / 鳞状 / 细胞 / 癌
腰椎 / 体 / 右侧 / 横突 / 骨折,腰椎 / 骨折 / L
脑底 / 血异 / 网病,烟雾 / 病脑底 / 异血 / 网病
高热 / 惊厥 / 卵 / 圆孔 / 未闭,热性 / 惊厥 / 卵 / 圆孔 / 未闭
膝 / 髌 / 下 / 脂肪 / 垫 / 撞击 / 综合征,髌骨 / 后 / 脂肪 / 垫 / 综合征 / Hoffa / 综合征
腰椎病 / 胸椎 / 病,腰椎病
头 / 面部 / 跌伤,头部 / 损伤 / 摔伤 / 面部 / 损伤
疑 / 恶性肿瘤 / 观察 / 高 / CECa / 血症,疑 / 恶性肿瘤 / 观察 / C / 升高
直肠癌 / 伴全 / 肠梗阻,直肠 / 恶性肿瘤 / 完全性 / 肠梗阻 / 癌
发 / 子宫 / 平滑肌 / 瘤,子宫 / 发性 / 平滑肌 / 瘤 / 子宫 / 平滑肌 / 瘤
特指 / 再生 / 障碍性 / 贫血,特指 / 再生 / 障碍性 / 贫血
发性 / 骨髓瘤 / Ig / 型 / III / 期 / B / 组 / 化疗 / 后,发性 / 骨髓瘤
手 / 湿疹 / 斑,湿疹 / 斑病 / 类处
腰骶部 / 臀部 / 外伤,下 / 背 / 损伤 / 臀部 / 软组织 / 损伤
慢性 / 嗽 / 痰 / 热喘音 / 哑,慢性 / 嗽
胃 / 角状 / 腺瘤,胃 / 良性肿瘤 / 状 / 腺瘤
骨质 / 疏松 / 伴 / 病理性 / 骨折 / 敏性 / 鼻炎 / 伴 / 哮喘,骨质 / 疏松 / 伴 / 病理性 / 骨折 / 敏性 / 鼻炎 / 变应性 / 鼻炎 / 支气 / 哮喘
急性 / 髓 / 系血病 / MB,急性 / 核 / 细胞 / 性血病 / M / 型
复 / 延迟 / 综合征,长 / QT / 综合征
左 / 附件 / 交界 / 性 / 浆液 / 性 / 肿瘤 / 术后,输卵 / 卵巢 / 恶性肿瘤
左足 / 玻璃 / 割伤,足部 / 开放性 / 损伤 / 玻璃 / 割伤
左 / 乳腺 / 导 / 乳头状 / 肿瘤,乳腺 / 良性肿瘤 / 导 / 乳头状 / 瘤
骶 / 尾部 / 化脓性 / 囊肿,骨盆 / 部 / 囊肿
双侧 / 颈动脉 / 中膜 / 改变 / 伴 / 粥样 / 斑块 / 形成,颈动脉 / 粥样 / 硬化
垂体 / 发育 / 全,垂体 / 发育 / 良
角 / 子宫,角 / 子宫
睑 / 分裂 / 痣,眼睑 / 黑 / 色素痣
冠脉 / 造影 / 支架 / 置入,冠状动脉 / 支架 / 植入术 / 后 / 状态
子宫 / 卵巢 / 发育 / 良,特纳 / 综合征 / Turner / 综合征
尿路 / 造口术 / 后,泌尿道 / 人工 / 造口 / 状态
双下睑 / 眼袋 / 颞部 / 凹陷 / 右眉 / 下垂,下睑 / 袋
宫颈 / 中 / 分化 / 鳞癌 / IIb / 期 / 术后 / 放化疗 / 后,子宫颈 / 恶性肿瘤 / 鳞状 / 细胞 / 癌 / 恶性肿瘤 / 术后 / 化疗 / 恶性肿瘤 / 术后 / 放疗
糖尿病 / 性 / 感觉 / 运动性 / 周围 / 神 / 病变,糖尿病 / 性 / 感觉 / 运动性 / 周围 / 神病
回盲部 / 低 / 分化腺癌,腺癌 / 回盲部 / 恶性肿瘤
PBC / 脾功 / 亢进,原发性 / 胆汁 / 型 / 肝硬化 / 脾功 / 亢进
直肠 / 粘膜 / 低级 / 状 / 腺瘤,直肠 / 良性肿瘤 / 状 / 腺瘤
牙槽 / 肿物,口腔 / 咽喉部 / 占位
右 / 外耳道 / 耵聍 / 栓塞,外耳道 / 耵聍 / 栓塞
胃肠道 / 交界 / 性 / 肿瘤,肠 / 交界 / 性 / 肿瘤 / 胃 / 交界 / 性 / 肿瘤
隐匿性 / 乳腺癌,乳腺 / 恶性肿瘤 / 癌
肾病 / 轻链 / 沉积,轻链 / 肾病
C / 棘突 / 融合,脊柱 / 融合
升结肠 / 腺癌 / 维持性 / 化学治疗,升结肠 / 恶性肿瘤 / 腺癌 / 恶性肿瘤 / 维持性 / 化学治疗
高压电 / 击伤 / 双肢,电 / 击伤 / 肢 / 损伤
泌尿道 / 梗阻 / 查,尿路 / 梗阻
永存 / 左腔,永存 / 左腔 / 静脉
咽壁 / 恶性肿瘤,咽壁 / 恶性肿瘤 / 咽炎
双手 / 肌萎缩,肌肉 / 萎缩
右眼 / 视障查 / 缺血,视觉 / 障碍 / 眼 / 动脉 / 缺血
朗格 / 汉斯 / 细胞 / 增症 / 鞍区 / 受累 / 肺部 / 浸润,朗格 / 汉斯 / 细胞 / 组织细胞 / 增生症
真菌性 / 肺炎 / 肺 / 组织 / 胞 / 浆菌病,真菌性 / 肺炎 / 组织 / 胞 / 浆菌病
右 / 乳腺癌 / 新 / 辅助 / 化疗,乳腺 / 恶性肿瘤 / 化学治疗 / 癌
颌骨 / 腺样 / 囊 / 性癌 / 术后 / 发 / 腰椎 / 转移,颌骨 / 恶性肿瘤 / O / 腺样 / 囊 / 性癌 / 转移 / 性腺 / 样囊 / 性癌
胸椎 / 病变 / 完全性 / 截瘫,完全性 / 瘫痪 / 截瘫 / 双下肢 / 瘫痪
肌瘤 / IUD,肌瘤 / 具 / 子宫 / 避孕 / 装置
高血压病 / 糖尿病 / 冠心病 / 障,高血压 / 糖尿病 / 冠状动脉 / 粥样 / 硬化性 / 心脏病 / 障
原发性 / 肝癌 / 慢性 / 乙型 / 病毒性 / 肝炎 / 肝炎 / 后 / 肝硬变 / 门脉 / 癌栓,肝 / 恶性肿瘤 / 癌 / 慢性 / 乙型 / 病毒性 / 肝炎 / 肝炎 / 肝硬化 / 门 / 静脉瘤 / 栓
符合 / 横结肠 / 肝曲 / 低级 / 状 / 腺瘤,结肠 / 良性肿瘤 / 状 / 腺瘤
腰椎 / 陈旧性 / 压缩性 / 骨折,腰椎 / 压缩性 / 骨折 / 陈旧性 / 腰椎 / 骨折
肩部 / 色素 / 斑,色素 / 沉未 / 特指 / 疾患
发腰 / 骶椎 / 骨质 / 破坏 / 性质 / 查,骨质 / 破坏
C / 脊髓 / 损伤,颈部 / 脊髓 / 损伤
左足 / 足趾 / 间 / 恶 / 黑 / 左 / 腹股沟 / 左 / 髂 / 血 / 淋巴结 / 转移,足部 / 恶性肿瘤 / 恶性 / 黑色素瘤 / 腹股沟 / 淋巴结 / 继发 / 恶性肿瘤 / 髂 / 淋巴结 / 继发 / 恶性肿瘤
手术 / 后 / 状态 / 宫 / 节育器 / 置入,具 / 子宫 / 避孕 / 装置 / 特指 / 手术 / 后 / 状态
肾脏 / 发育 / 异,肾 / 发育 / 全
左 / 颞叶 / 肿物,脑 / 占位性 / 病变
典型 / 帕金森 / 综合征,帕金森 / 综合征
左侧 / DDH / 继发 / O / 双膝 / O,先天性 / 髋关节 / 发育 / 良双侧 / 膝关节 / 骨性 / 关节病 / 髋骨 / 关节病
双肺 / 间质性 / 肺 / 疾病 / 肺纤维化,间质性 / 肺病 / 肺纤维化
期 / 女性 / 严重 / 骨质 / 疏松 / 伴骨痛,后 / 骨质 / 疏松 / 骨痛
右足 / 舟骨 / 骰骨 / 撕脱 / 性骨折,足 / 舟骨 / 骨折 / 骰骨 / 骨折
左 / 前 / 胸壁 / 包块 / 囊肿,胸部 / 囊肿
型 / 糖尿病 / 性 / 植物 / 神病,型 / 糖尿病 / 性 / 主神 / 病
左 / 喉部 / 占位,口腔 / 咽喉部 / 占位
左侧 / 颈 / 总 / 动脉 / 局部 / 狭窄,颈 / 总 / 动脉 / 狭窄
耵聍 / 堵塞,外耳道 / 耵聍 / 栓塞
下 / 唇部 / 血 / 角质 / 瘤,唇 / 疾病 / 血 / 角质 / 瘤
膝关节 / 疼痛 / 查游体,膝关节 / 痛
右 / 髋臼 / 腰椎 / 下段 / 骨 / 破坏,骨质 / 破坏
全 / 脊髓 / 放疗 / 后,放射治疗
额 / 颞 / 顶叶 / 硬膜 / 下 / 积液 / 低铁低 / 锌,硬 / 脑膜 / 下 / 积液 / 铁 / 缺乏 / 锌 / 缺乏
腹痛 / 查 / 原发性 / 高血压 / 级 / 高危,腹痛 / 原发性 / 高血压 / O
子宫 / 脱垂 / 术后,未 / 特指 / 女性 / 生殖器 / 脱垂 / 子宫 / 术后
特指 / 听觉 / 丧失 / 右耳 / 听觉 / 丧失,特指 / 听觉 / 丧失
发热 / 伴 / 皮疹 / 原查,发热 / 皮疹
原发性 / 支气 / 肺癌 / 左肺 / 小 / 细胞 / 肺癌 / cTbNM / 局限 / 期 / PS / 分,左肺 / 恶性肿瘤 / 小 / 细胞 / 癌
骨髓 / 增生 / 异 / 综合征 / 直肠癌 / 术后,骨髓 / 增生 / 异 / 综合征 / 骨髓 / 增生 / 异 / 综合征 / 直肠 / 术后 / 直肠 / 恶性肿瘤 / 癌
右 / 甲状腺 / 结节性 / 甲状腺肿 / 伴囊 / 性变,结节性 / 甲状腺肿 / 甲状腺 / 囊肿
人工心脏 / 瓣膜 / 移植 / 状态,具 / 心脏 / 瓣膜 / 置换
低鼻 / 畸形,鞍鼻
胃底 / 贲门 / 浸润性 / 病变 / 恶性 / 病变 / 未排,胃底 / 贲门 / 恶性肿瘤
右足 / 扭伤,足部 / 损伤
LL / 椎体 / 骨质 / 破坏 / 伴 / L / 椎体 / 压缩性 / 改变,骨质 / 破坏 / 腰椎 / 压缩性 / 骨折 / 腰椎 / 骨折 / L
颌 / 前牙 / 区骨 / 埋伏 / 生牙,生牙 / 埋伏牙
左胫前 / 皮肤 / 伤口 / 愈合 / 良,开放性 / 损伤 / 愈合 / 良
全身 / 化疗 / 后,化学治疗
脊柱 / 轻度 / 退变 / 双膝 / 轻度 / 退变,双侧 / 膝关节 / 骨性 / 关节病 / 脊柱 / 骨关节 / 病
原发性 / 肝癌 / 介入 / 治疗 / 后,肝 / 恶性肿瘤 / 癌
右乳 / 恶性 / 分 / 叶状 / 肿瘤,乳腺 / 恶性肿瘤 / 恶性 / 叶状 / 瘤
右 / 下肢 / 慢性 / 静脉 / 功全 / 瘀积 / 性皮炎,下肢 / 静脉 / 功全 / 淤积 / 性皮炎
左肺 / 腺癌 / TNMBIV / 期,左肺 / 恶性肿瘤 / 腺癌 / 淋巴结 / 继发 / 恶性肿瘤
支气 / 哮喘 / 继发 / 感染 / 糖尿病 / 高血压病 / 冠心病,支气 / 哮喘 / 感染 / 糖尿病 / 高血压 / 冠状动脉 / 粥样 / 硬化性 / 心脏病
粘液腺癌 / 伴印戒 / 细胞 / 癌,粘液腺癌 / 印戒 / 细胞 / 癌
腰椎 / 骨折 / 伴 / 截瘫,腰椎 / 骨折 / 截瘫 / 双下肢 / 瘫痪
盆腔炎 / 急性 / 发作,盆腔炎
糖尿病 / 肾病 / 原肾,糖尿病 / 性 / 肾病
先天性 / 浮棘 / 骶椎 / 囊肿,椎 / 囊肿
停周 / 胎儿 / 左手 / 异,孕周
回 / 肠炎 / 性 / 息肉 / 致 / 肠套叠,炎性 / 息肉 / 小肠 / 息肉 / 肠套叠
右 / 髋关节 / 股侧 / 肌 / 肌肉 / 拉伤,髋腿处 / 肌肉 / 肌腱 / 损伤
左手 / 裂伤 / 感染,手部 / 损伤 / 手 / 感染
右耳 / 中重度 / 听力 / 损失 / 左耳 / 重度 / 听力 / 损失,未 / 特指 / 听觉 / 丧失
胸骨 / 左侧 / 肋骨 / 折,肋骨 / 发 / 性骨折 / 伴 / 肋骨 / 骨折 / 胸骨 / 骨折
右颊 / 粘膜 / 舌覆 / 扁平苔藓 / 免疫 / 异,口腔 / 扁平 / 苔癣 / 舌 / 扁平 / 苔癣
短暂性 / 脑缺血 / 高酰 / 甘油 / 血症,短暂性 / 脑缺血 / 发作 / 高 / 甘油酯 / 血症
放疗 / 完成,放射治疗
脑缺血 / 脱髓鞘 / 空 / 蝶鞍,脱髓鞘 / 性 / 脑病 / 脑血供 / 血足
抑郁 / 性神症 / 植物 / 神 / 紊乱,恶劣 / 心境 / 植物 / 神功 / 紊乱
膈 / 血肿 / 积气,隔 / 气肿 / 隔 / 血肿
双眼 / 黄斑 / 病变,视网膜 / 病
骨髓细胞 / 学示 / 急性 / 淋巴细胞 / 血病 / 完全缓解,急性 / 淋巴细胞 / 血病 / 急性 / 淋巴细胞 / 血病
R / 肝 / 占位性 / 病变 / 慢性 / 乙型肝炎 / K / 肝炎 / 后 / 肝硬化 / 失 / 代偿 / 期,肝 / 占位性 / 病变 / 慢性 / 乙型 / 病毒性 / 肝炎 / 肝炎 / 肝硬化 / O
右侧 / 眼睑 / 皮下 / 静脉 / 畸形,周围 / 静脉 / 畸形
周围 / 性 / 眩晕,周围 / 性 / 眩晕
左 / 腕部 / 皮肤 / 异物,腕部 / 浅表 / 异物
左 / 中指 / 远节 / 指骨 / 隆侧 / 缘 / 撕脱 / 性骨折,指骨 / 远节 / 骨折
右中下 / 肺炎,肺炎
全 / 子宫 / 术 / 年 / 余 / 发现 / 附件 / 囊肿 / 年,输卵 / 卵巢囊肿 / 子宫 / 术后
食低 / 分化 / 鳞状 / 细胞 / 癌,食 / 恶性肿瘤 / 鳞状 / 细胞 / 癌
扁平苔藓,扁平 / 苔癣
前列腺 / 肥伴 / 小 / 囊肿,前列腺 / 增生 / 前列腺 / 囊肿
少量 / 变性 / 坏死 / 组织 / 符合 / 化疗 / 后 / 改变,化疗 / 药物 / 反应
肠梗阻 / 治疗 / 后,肠梗阻
椎 / 占位性 / 病变,椎 / 占位性 / 病变
左腿 / 皮肤 / 软组织 / 撕 / 脱伴 / 潜行 / 剥,下肢 / 撕脱 / 伤
窦性心 / 律 / 窦房结 / 游走 / 心律 / 伴,窦性心 / 律失 / 窦房结 / 游走 / 性 / 心律
陈旧性 / 心肌梗死 / 冠脉 / 支架 / 植入术 / 后,陈旧性 / 心肌梗死 / 冠状动脉 / 支架 / 植入术 / 后 / 状态
右侧 / 输卵 / 异位 / 妊娠 / 保守 / 治疗 / 后,输卵 / 妊娠
肺炎 / 休克,肺炎 / 休克
强直 / 阵挛性 / 癫痫,全面性 / 强直 / 阵挛 / 发作 / 癫痫
胃食 / 反流伴 / 喉咽 / 反流,胃食 / 反流 / 喉咽 / 反流
腹腔 / 粘液腺癌 / 化疗,腹部 / 恶性肿瘤 / 粘液腺癌 / 化学治疗
双肢 / 瘢痕 / 挛缩 / 畸形,瘢痕 / 挛缩 / 肢 / 瘢痕
十指 / 肠 / 腺瘤,十指 / 肠 / 良性肿瘤 / 腺瘤
右腕 / 部尺 / 神瘤,神瘤 / 尺神 / 良性肿瘤
MLT / 淋巴瘤,非 / 霍金 / 淋巴瘤 / B / 细胞 / 型
右踝 / 玻璃 / 割伤,踝部 / 开放性 / 损伤 / 玻璃 / 割伤
左腕 / 豌豆 / 骨 / 撕脱 / 性骨折,豆骨 / 骨折
空肠 / 旋转 / 良 / 空肠 / 异位 / 胰腺,先天性 / 肠 / 旋转 / 良 / 空肠 / 异位 / 胰腺
骨盆 / 转移 / 癌,盆骨 / 继发 / 恶性肿瘤 / 转移性 / 癌
患 / 踢足球 / 时慎 / 踢倒 / 致伤 / 左 / 踝关节,踝关节 / 损伤
胎儿 / 脐血 / 偏高,脐 / 血流 / 值高
乙状结肠 / 癌 / 术后 / 淋巴结 / 转移 / 吐 / 化疗 / 肠 / 镜检查,结肠 / 术后 / 乙状结肠 / 恶性肿瘤 / 癌 / 淋巴结 / 继发 / 恶性肿瘤 / 吐 / 化学治疗
左手 / 拇指 / 皮肤 / 玻璃 / 划伤,拇指 / 开放性 / 损伤 / 玻璃 / 割伤
符合 / 跖骨 / 头 / 坏死 / 改变,骨坏死
房间隔 / 缺损 / Ⅱ / 型 / 小,房间隔 / 缺损
食 / 溃疡 / 型 / 中 / 分化 / 鳞状 / 细胞,食 / 恶性肿瘤 / 鳞状 / 细胞 / 癌
右 / 胫骨 / 下 / 段 / 慢性 / 骨髓炎,胫骨 / 骨髓炎
左 / 食指 / 皮肤 / 坏死 / 伴 / 缺损,皮肤 / 缺损
右睑 / 睑缘炎,睑缘炎
呼吸道 / 感染 / 口腔溃疡 / 行动 / 关节痛 / 反 / 酸痛 / 风 / 冠心病 / 预防 / 血栓 / 高血压,呼吸道 / 感染 / 口腔 / 黏膜 / 溃疡 / 关节痛 / 反 / 酸痛 / 风 / 冠状动脉 / 粥样 / 硬化性 / 心脏病 / 高血压
颊 / 侧 / 移位 / II / 度 / 松动,牙齿 / 移位
左 / 腹膜 / 后 / 淋巴结 / 转移 / 癌,腹膜 / 后 / 淋巴结 / 继发 / 恶性肿瘤 / 转移性 / 癌
左肩峰 / 下 / 撞击 / 征 / 左 / 肩袖 / 断裂 / 左肩 / 继发性 / 冻,肩 / 撞击 / 综合征 / 肩袖 / 肌腱 / 损伤
强直性 / 脊柱炎 / 伴胸 / 腰椎 / 后 / 凸 / 畸形,强直性 / 脊柱炎 / 胸椎 / 后 / 凸 / 腰椎 / 后 / 凸
右小腿 / 截肢 / 肢 / 麻痹 / 证 / 气滞 / 血瘀,截肢
特指 / 异原查 / 未 / 肠道 / 病变,异肠 / 未 / 特指 / 疾病
型 / 糖尿病 / 非 / 肥胖 / 肥胖 / 骨质 / 疏松 / 动脉硬化 / 高血压 / 型 / 糖尿病 / 性 / 肾病 / 肾小球 / 硬化症 / 慢性 / 肾功全,型 / 糖尿病 / 骨质 / 疏松 / 动脉硬化 / 高血压 / 型 / 糖尿病 / 性 / 肾病 / 肾小球 / 硬化 / 慢性 / 肾功全
先天性 / 视 / 乳头 / 缺失,先天性 / 视神 / 乳头 / 缺损
腹膜 / 后 / 形性 / 恶性 / 纤维组织 / 细胞 / 瘤,腹膜 / 后 / 恶性肿瘤 / 恶性 / 纤维组织 / 细胞 / 瘤
腰背 / 劳损,腰部 / 劳损 / 背部 / 劳损
