Text,Normalized Result
髌骨 / 软骨 / 软化 / 待查,髌骨 / 软骨 / 软化
食管 / 下段 / Barrett / 食管 / 局灶 / 轻度 / 异型,巴氏 / 食管
脊髓型 / 颈病 / 合并 / 不全 / 瘫,不完全性 / 瘫痪 / ## / 脊髓型 / 颈椎病
右 / 前臂 / 背伸 / 肌腱 / 陈旧性 / 继裂,上肢 / 肌肉 / 肌腱 / 断裂
2 / 型 / 糖尿病 / 糖尿病 / 伴 / 神经 / 并发症 / 糖尿病 / 伴有 / 肾 / 的 / 并发症 / 其他 / 特指 / 的,2 / 型 / 糖尿病 / ## / 2 / 型 / 糖尿病 / 伴 / 神经系统 / 并发症 / ## / 非 / 胰岛素 / 依赖型 / 糖尿病 / 伴有 / 肾 / 的 / 并发症
右侧 / 附件 / 异常 / 回声 / 待查 / 血 / HE4 / 升高 / 原因 / 待查,肿瘤 / 标记 / 物 / 升高
灶性 / 复 / 鳞 / 上皮 / 呈 / CINIII / 级 / 并 / 累及 / 腺体,子宫颈 / 上皮 / 内瘤 / 变 / III / 级 / CINIII / 级
多发性 / 骨髓瘤 / IGGK / 轻链 / 型 / DS / 分期 / IIA / 期 / ISS / 分期 / II / 期 / NCR,多发性 / 骨髓瘤 / IgG / к / 型 / ## / 多发性 / 骨髓瘤 / 轻链 / к / 型 / ## / 多发性 / 骨髓瘤 / DS / 分期 / II / 期 / ## / 多发性 / 骨髓瘤 / ISS / 分期 / II / 期
乙状结肠 / 癌 / PT3N2BM0IIIC / 期,乙状结肠 / 恶性肿瘤 / ## / 癌
左 / 上颌 / 根尖 / 炎 / 性病变,根尖周炎
手术 / 后 / 状态 / 右 / 颞 / 顶部 / 螺旋 / 腺瘤 / 切除术 / 后,颞部 / 良性肿瘤 / ## / 腺瘤 / ## / 其他 / 特指 / 的 / 手术 / 后 / 状态
右肾 / 结节 / 查因 / 错构瘤,肾 / 错构瘤 / ## / 肾 / 占位性 / 病变
慢性 / 移植物 / 抗 / 宿主 / 反应 / 病 / 口腔 / 关节 / 皮肤,慢性 / 移植物 / 抗 / 宿主 / 病
其他 / 为 / 胎儿 / 异常 / 和 / 损害 / 给予 / 的 / 孕产妇 / 医疗,为 / 其他 / 可疑 / J / 胎儿 / 异常 / 和 / 损害 / 给予 / 的 / 孕产妇 / 医疗
腺 / 纤维瘤 / 乳腺,腺 / 纤维瘤 / ## / 乳腺 / 良性肿瘤
左甲癌 / 术后,甲状腺 / 恶性肿瘤 / ## / 癌 / ## / 甲状腺 / 术后
右上 / 肺 / 浸润性 / 腺癌 / cT2aN2M1bIV / 期,右肺 / 上 / 叶 / 恶性肿瘤 / ## / 腺癌
左乳 / 纤维瘤 / 术后,乳腺 / 术后 / ## / 乳腺 / 纤维瘤
1 / 宫颈 / 鳞癌 / Ⅱ / b / 期 / T2bN0M02 / 双侧 / 胸腔 / 积液 / 双侧 / 颈部 / 淋巴结 / 转移 / 3 / 肺内 / 占位性 / 病变 / 性质 / 待查 / 4 / 甲状腺 / 结节 / 性质 / 待定 / 5 / 心律失常 / 房早 / 短阵 / 房速 / 6 / 恶病质 / 7 / 肺内 / 感染 / 8 / 低钾血症 / 高钠血症,子宫颈 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌 / ## / 胸腔 / 积液 / ## / 颈部 / 淋巴结 / 继发 / 恶性肿瘤 / ## / 肺 / 占位性 / 病变 / ## / 心律失常 / ## / 房性 / 期前 / 收缩 / 房性早搏 / ## / 房性 / 心动过速 / ## / 恶病质 / ## / 肺部 / 感染 / ## / 低钾血症 / ## / 高钠血症
右姆趾 / 远节 / 基地 / 部 / 骨折,拇趾 / 骨折
胼胝 / 体及 / 双侧 / 侧脑室 / 后角 / 异常 / 信号 / 影,颅骨 / 和 / 头 / 诊断 / 性 / 影像 / 检查 / 的 / 异常 / 所 / 见 / 不可 / 归类 / 在 / 他 / 处者
重度 / 慢性 / 牙周炎,慢性 / 牙周炎
口咽 / 鳞癌 / 化疗 / 后,口咽 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌 / ## / 化学治疗
宫颈 / 中 / 低 / 分化腺癌,子宫颈 / 恶性肿瘤 / ## / 腺癌
前列腺 / 增生 / 伴 / 出血,前列腺 / 增生 / ## / 出血
左 / 臀部 / Bowen / 病,鲍恩病 / ## / 臀部 / 肿瘤
慢高 / 合并 / 妊娠,妊娠 / 合并 / 慢性 / 高血压
右环指 / 玻璃 / 划伤,手指 / 开放性 / 损伤 / ## / 玻璃 / 割伤
咳嗽 / 晕厥,咳嗽 / 晕厥 / 综合征
慢性 / 移植物 / 抗 / 宿主 / 反应 / 病 / 皮肤 / 口腔 / 肝脏,慢性 / 移植物 / 抗 / 宿主 / 病
下颌牙 / 列 / 缺损 / B34C45 / 楔状缺损,牙齿 / 楔状缺损 / ## / 牙列 / 缺损
高血脂 / 心脏 / 损害,未 / 特指 / 的 / 心脏病 / ## / 高脂血症
FLJC / 甲状腺 / ca / 术后,甲状腺 / 恶性肿瘤 / ## / 甲状腺 / 术后 / ## / 癌
宫颈 / 鳞状 / 上皮 / 内瘤 / 变 / II / 级,宫颈 / 上皮 / 瘤样 / 病变 / CINII / 级
右 / 股骨 / 外侧 / 骨 / 挫伤,股骨 / 骨折
L3 / 椎体 / 骨 / 破坏 / 待查 / 并 / 截瘫,骨质 / 破坏 / ## / 截瘫 / 双下肢 / 瘫痪
胰头 / 穿刺 / 物 / 坏死 / 组织 / 中及 / 散 / 在 / 少数 / 异型 / 腺体,胰 / 坏死
右 / 肾盂 / 输尿管 / 占位,肾 / 占位性 / 病变 / ## / 输尿管 / 占位性 / 病变
多发 / 骨转移 / 癌伴 / 重度 / 疼痛 / 免疫力 / 低下,骨 / 继发 / 恶性肿瘤 / ## / 疼痛 / ## / 癌性 / 疼痛 / ## / 转移性 / 肿瘤
急性 / 广泛 / 前壁 / ST / 段 / 抬高 / 型 / 心肌梗死,急性 / 广泛 / 前壁 / 心肌梗死 / ## / 急性 / ST / 段 / 抬高 / 型 / 心肌梗死
右小腿 / 皮肤 / 坏死 / 缺损,下肢 / 皮肤 / 坏死 / ## / 下肢 / 皮肤 / 缺损
左距骨 / 骰骨踝 / 和 / 足 / 韧带 / 破裂 / 伴骨 / 缺损,足部 / 韧带 / 断裂 / ## / 下肢 / 韧带 / 损伤
双膝 / 软骨 / 退变,双侧 / 膝关节 / 骨性 / 关节病
右手 / 中指 / 创伤性 / 骨 / 缺损 / 伴甲床 / 缺损,后天性 / 指 / 缺损
右颈 / 肿痛,颈痛 / ## / 颈部 / 肿胀
多囊 / 肝 / 合并 / 感染 / 可能性 / 大,先天性 / 多囊 / 肝
硬膜 / 下 / 积血 / 左侧 / 顶部 / 双侧 / 枕部 / 蛛网膜 / 下腔 / 积血,蛛网膜 / 下腔 / 血肿 / ## / 硬膜 / 下 / 血肿
高龄 / 肺 / 占位 / 肺癌 / 可能 / 大,肺 / 占位性 / 病变 / ## / 肺 / 恶性肿瘤 / ## / 癌
疖 / 肿病 / 臀部,疖 / 肿病
双下肢 / 动脉硬化 / 斑块 / 形成 / 并 / 狭窄,下肢 / 动脉 / 狭窄
慢性 / 心功能 / 不 / 心功能 / Ⅱ / III / 级,心功能 / Ⅱ / Ⅲ / 级 / NYHA / 分级
64 / 龋牙,龋病
多发性 / 子宫 / 肌瘤 / 富于 / 细胞 / 型,子宫 / 多发性 / 平滑肌 / 瘤 / ## / 细胞 / 性 / 平滑肌 / 瘤
右 / 肺癌 / 术后 / 双肺 / 多发 / 转移 / 脑 / 转移,肺 / 术后 / ## / 右肺 / 恶性肿瘤 / ## / 肺 / 继发 / 恶性肿瘤 / ## / 脑 / 继发 / 恶性肿瘤 / ## / 转移性 / 癌
病毒性 / 淋巴结炎,淋巴结炎
阴道 / 腺癌,阴道 / 恶性肿瘤 / ## / 腺癌
右前 / 降支 / 心肌 / 桥,冠状动脉 / 肌桥
面部 / 原位 / 黑色素瘤,面 / 恶性 / 黑色素瘤 / ## / 原位 / 黑色素瘤
非 / 霍奇金 / 弥漫 / 大 / B / 细胞 / 淋巴瘤 / IIIA,非 / 霍奇金 / 淋巴瘤 / ## / 弥漫 / 大 / B / 细胞 / 淋巴瘤
颈 / 腰椎间盘 / 多发 / 膨出,其他 / 特指 / 的 / 椎间盘 / 移位 / ## / 腰椎间盘 / 移位
慢性 / 肾脏病 / 矿物质 / 和 / 骨 / 异常,慢性 / 肾病 / ## / 矿物质 / 代谢 / 紊乱
右上 / 肺 / 腺癌 / 综合 / 治疗 / 后,右肺 / 上 / 叶 / 恶性肿瘤 / ## / 腺癌
双 / 输卵管 / 结扎术 / 后,结扎 / 输卵管 / 绝育
偏执 / 观念,偏执 / 性 / 精神障碍
胆囊息肉 / 伴 / 慢性 / 胆囊炎,胆囊息肉 / ## / 慢性 / 胆囊炎
唇部 / 白斑 / 颊 / 扁平苔藓,口腔粘膜 / 白斑病 / ## / 口腔 / 扁平 / 苔癣
晚期 / 胃癌 / 长期 / 不能 / 进食,胃 / 恶性肿瘤 / ## / 进食 / 障碍 / ## / 癌
化扁 / ## / 溃疡性 / 口腔炎 / ## / 支气管炎,急性 / 化脓性 / 扁桃体炎 / ## / 溃疡性 / 口炎 / ## / 支气管炎
右肾 / 右 / 输尿管 / 全切 / 术后,肾 / 术后 / ## / 输尿管 / 术后
恶性肿瘤 / 未 / 特指,部位 / 未 / 特指 / 的 / 恶性肿瘤
颈 / 脊髓 / 鞭索 / 综合征,颈部 / 脊髓 / 中央 / 损伤 / 综合征
右 / 髌骨 / 骨折 / 内 / 固定 / 术后,髌骨 / 骨折 / ## / 骨折 / 术后
肌酶 / 升高 / 待查 / 系统性 / 红斑狼疮 / 肌炎,系统性 / 红斑狼疮 / ## / 肌炎
下肢 / 软组织 / 挫伤,下肢 / 未 / 特指 / 的 / 损伤 / 水平 / 未 / 特指
早孕 / 停育 / 有 / 跌伤 / 史,妊娠 / 状态
表皮 / 葡萄球菌,葡萄球菌 / 感染
股骨头 / 坏死 / 右,股骨头 / 缺血性 / 坏死
左 / 上肢 / 浮肿 / 静脉 / 血流 / 瘀 / 滞 / 可能性 / 大,水肿
右膝 / 骨性 / 关节炎 / 并 / 半月板 / 撕裂,单侧 / 膝关节 / 骨性 / 关节病 / ## / 膝 / 半月板 / 撕裂
右手 / 指 / 麻木 / 待查 / 高血脂,高脂血症
右肺 / 腺癌 / 纵隔 / 淋巴结 / 转移 / 左 / 肾上腺 / 转移,右肺 / 恶性肿瘤 / ## / 腺癌 / ## / 纵隔 / 淋巴结 / 继发 / 恶性肿瘤 / ## / 肾上腺 / 继发 / 恶性肿瘤 / ## / 转移性 / 腺癌
双侧 / 卵巢 / 中 / 低 / 分化 / 浆液 / 性 / 乳头状 / 腺癌,卵巢 / 恶性肿瘤 / ## / 乳头状 / 浆液 / 性 / 腺癌
食管 / 胃 / 结合部 / 低 / 分化腺癌 / 放疗 / 后,食管 / 胃 / 连接 / 部 / 恶性肿瘤 / ## / 腺癌 / ## / 恶性肿瘤 / 放疗
胸椎 / 骨质 / 破坏 / 待诊 / T10,骨质 / 破坏
颅内 / 多发 / 缺血 / 及腔隙 / 性 / 梗死,腔隙性 / 脑梗死
腹腔 / 炎性 / 肿块,腹腔 / 内 / 和 / 盆腔 / 的 / 肿胀 / 肿物 / 和 / 肿块
亚急性 / 闭合性 / 脑外伤 / 1 / 右侧 / 额 / 顶部 / 硬膜外 / 血肿,创伤性 / 硬 / 脑膜 / 外 / 血肿
双颊 / 及 / 下唇 / 扁平苔藓 / 免疫 / 异常,口腔 / 扁平 / 苔癣 / ## / 扁平 / 苔癣
肝癌 / 伴肝内 / 转移,肝 / 恶性肿瘤 / ## / 癌 / ## / 肝 / 继发 / 恶性肿瘤 / ## / 转移性 / 癌
颈椎病 / 颈 / 椎间盘 / 突出 / 症 / 颈椎 / 管 / 狭窄 / 症,颈椎病 / ## / 颈 / 椎间盘 / 突出 / ## / 颈椎 / 管 / 狭窄
颈部 / 多 / 间隙 / 感染,感染
右 / 附件 / 区囊性 / 回声 / 输卵管 / 积液 / 待排,输卵管 / 积水
左 / 尺骨 / 鹰嘴 / 及 / 桡骨 / 小 / 头 / 可疑 / 不全 / 性骨折,尺骨 / 鹰嘴 / 骨折 / ## / 桡骨 / 头 / 骨折
烧伤 / 后 / 全身 / 瘢痕 / 增生,多处 / 烧伤 / ## / 全身 / 多处 / 瘢痕
前列腺 / 肥大 / 不 / 排除 / 恶性 / 可能,前列腺 / 增生 / ## / 前列腺 / 恶性肿瘤
左侧 / 颈动脉 / 海绵 / 窦瘘 / 术后,海绵 / 窦 / 动静脉 / 瘘
慢性 / 移植物 / 抗 / 宿主 / 反应 / 病 / 皮肤 / 口腔 / 关节,慢性 / 移植物 / 抗 / 宿主 / 病
非 / 霍奇金 / 血管 / 免疫 / 母细胞 / 性 / T / 细胞 / 淋巴瘤,非 / 霍奇金 / 淋巴瘤 / ## / 血管 / 免疫 / 母细胞 / T / 细胞 / 淋巴瘤
晚孕头围 / 小,妊娠 / 状态
慢性 / 浅表性 / 胃炎 / 伴 / 胆汁 / 反流,慢性 / 浅表性 / 胃炎 / ## / 胆汁 / 反流
高血压病 / 高血压病 / 抑郁症,高血压 / ## / 高血压 / ## / 抑郁症
大 / 小网膜 / 及 / 胃壁 / 多发 / 淋巴结 / 转移,多 / 部位 / 淋巴结 / 继发 / 恶性肿瘤
宫颈 / 乳头状 / 鳞形 / 细胞 / 癌 / 放疗 / 后,子宫颈 / 恶性肿瘤 / ## / 乳头状 / 鳞状 / 细胞 / 癌 / ## / 恶性肿瘤 / 放疗
舞蹈 / 症小 / 脑病,舞蹈病
肺 / 间质 / 纤维化 / 炎症 / 后 / ## / 冠心病 / 心律失常 / 型 / ## / 高脂血症 / ## / 脑血栓 / 形成 / ## / 感冒,炎症 / 后 / 肺 / 间质 / 纤维化 / ## / 冠心病 / 心律失常 / 型 / ## / 高脂血症 / ## / 脑血栓 / 形成 / ## / 感冒
间断 / 眼睑 / 浮肿 / 左 / 下肢 / 轻微 / 浮肿,下肢 / 水肿 / ## / 眼睑 / 水肿
子宫 / 肉瘤 / 术后 / 复发,肉瘤 / ## / 子宫 / 恶性肿瘤 / ## / 子宫 / 术后 / ## / 恶性肿瘤 / 复发
冠状动脉 / 前降 / 支 / 中段 / 心肌 / 桥 / 形成,冠状动脉 / 肌桥
右胸 / 下部 / 肋骨 / 处 / 外伤 / 后 / 疼痛 / 3 / 天 / 待查,胸部 / 损伤 / ## / 骨痛
左 / 颈部 / 非 / 霍奇金 / 淋巴瘤 / B / 小 / 淋巴细胞 / 淋巴瘤,非 / 霍奇金 / 淋巴瘤 / ## / B / 细胞 / 慢性 / 淋巴 / 白血病 / 小 / 淋巴细胞 / 淋巴瘤
中枢性 / 低钠 / 低 / 氯,低钠血症 / ## / 低氯 / 血症
急性 / 脑梗塞 / 左侧 / 颞叶 / 梗塞 / 可能性 / 大,脑梗死
肿瘤 / 骨转移 / 胃炎,骨 / 继发 / 恶性肿瘤 / ## / 转移性 / 肿瘤 / ## / 胃炎
骶裂,骶 / 段 / 脊柱 / 裂
胎盘 / 绒毛 / 充血 / 局部 / 血肿 / 形成,未 / 特指 / 的 / 胎盘 / 疾患
唐氏 / 综合症 / 先心病,21 / 三体 / 综合征 / Down / 综合征 / ## / 先天性 / 心脏病
左 / 锁骨 / 骨折 / 术后,锁骨 / 骨折 / ## / 骨折 / 术后
乳腺 / 动态 / 未定 / 肿瘤,乳房 / 动态 / 未定 / 或 / 动态 / 未知 / 的 / 肿瘤
肾病 / 骨病,肾性 / 骨病
右侧 / 胫前 / 及 / 胫 / 后 / 动脉 / 慢性 / 闭塞 / 病变,胫前 / 动脉 / 闭塞 / ## / 胫后 / 动脉 / 闭塞
停经 / 202 / 周 / B超 / 提示 / 胎儿 / 右侧 / 胸腔 / 异常 / 回声,妊娠 / 状态
食管 / 平滑肌 / 瘤,平滑肌 / 瘤 / ## / 食管 / 良性肿瘤
周围 / 动脉 / 粥样 / 硬化症 / 颈动脉,颈 / 动脉硬化 / ## / 外周 / 动脉 / 粥样 / 硬化
肝硬化 / 肝功能 / 代偿 / 期,肝硬化
颈动脉 / 狭窄 / 支架 / 术后,颈动脉 / 狭窄 / ## / 血管 / 支架 / 植入术 / 后 / 状态
便秘 / ## / 结膜炎 / ## / 慢性 / 喘息 / 性 / 支气管炎 / ## / 胃炎 / ## / 冠心病 / 心律失常 / 型,便秘 / ## / 结膜炎 / ## / O / ## / 胃炎 / ## / 冠心病 / 心律失常 / 型
性交痛,性交 / 疼痛
腰 / 2 / 椎体 / 压缩 / 骨折,腰椎 / 压缩性 / 骨折
左肺 / 腺癌 / Ⅳ / 期 / cT1N3M1 / 化疗,左肺 / 恶性肿瘤 / ## / 腺癌 / ## / 化学治疗 / ## / 淋巴结 / 继发 / 恶性肿瘤
左 / 上肢 / 末梢神经 / C6 / 神经 / 干电 / 击伤,电 / 击伤 / ## / 上肢 / 神经 / 损伤 / ## / 脊神经 / 损伤
喉中 / 低 / 分化 / 鳞状 / 细胞 / 癌,喉 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌
颜面 / 出血点 / 待查,出血 / 斑点
喉咽癌 / 化疗 / 后,喉咽 / 恶性肿瘤 / ## / 癌 / ## / 化学治疗
双下肢 / 麻痹 / 待查 / 低钾 / 性周期 / 麻痹,低 / 钾型 / 周期性 / 瘫痪 / 低血 / 钾性 / 周期性 / 麻痹 / 家族 / 性 / 周期性 / 瘫痪
左肺 / 腺癌 / 化疗 / 后 / 白细胞 / 减少 / IV / 度 / 血小板 / 减少,左肺 / 恶性肿瘤 / ## / 白细胞 / 减少 / ## / 血小板 / 减少 / ## / 化疗 / 药物 / 反应 / ## / 腺癌
双侧 / 慢性 / 鼻窦炎 / 鼻息肉,鼻息肉 / ## / 慢性 / 鼻窦炎
胃窦 / 隆起 / 糜烂,糜烂性 / 胃炎
取出 / 宫内 / 节育器,取出 / 子宫 / 内 / 避孕 / 装置
左胸 / 积液 / 胸水 / 结核性,结核性 / 胸腔 / 积液
颅内 / 多发 / 轻度 / 动脉 / 狭窄 / 伴 / 斑块 / 形成,动脉 / 狭窄
双膝 / 弹响,弹响 / 膝
皮肤 / 和 / 皮下组织 / 特指 / 疾患 / 左 / 下肢 / 皮瓣 / 臃肿,皮瓣 / 移植 / 状态 / ## / 皮肤 / 和 / 皮下组织 / 其他 / 特指 / 的 / 疾患
单眼 / 盲 / 右眼 / 缺如,单眼 / 盲
脑 / 白质 / 缺血 / 脱髓鞘 / 改变,脱髓鞘 / 性 / 白质 / 脑病 / ## / 脑血管 / 供血 / 不足
急性 / 粒细胞 / 白血病 / MCR2,急性 / 粒细胞 / 性 / 白血病 / ## / 急性 / 粒细胞 / 白血病
左侧 / 眼眶 / 外伤,眼和眶 / 未 / 特指 / 的 / 损伤
癫痫病 / 灶 / 切除术 / 后,癫痫 / ## / 脑 / 术后
上 / 腭 / 肿物 / 鳞状 / 上皮 / 乳头状 / 瘤 / 伴 / 黏膜 / 慢性 / 炎症 / 改变,腭 / 良性肿瘤 / ## / 乳头状 / 瘤 / ## / 腭 / 粘膜 / 炎症
子宫 / 切除术 / 后,子宫 / 术后
心脏 / 逆钟 / 向 / 转位 / T / 波 / 改变,心电图 / 异常
右侧 / 骶 / 韧带 / 妊娠,异位 / 妊娠
血吸虫病 / 性 / 肝硬化,血吸虫 / 性 / 肝硬化
肺大 / 细胞 / 癌 / T4N3M0,肺 / 恶性肿瘤 / ## / 大 / 细胞 / 癌 / ## / 淋巴结 / 继发 / 恶性肿瘤
肝 / 胃间 / 淋巴结 / 放疗 / 后,放射治疗
右侧 / 额窦 / 骨瘤,鼻窦 / 良性肿瘤 / ## / 骨瘤
颈髓 / 病变 / 脊髓 / 亚急性 / 联合 / 变性 / 可能性 / 大,亚急性 / 脊髓 / 联合 / 变 / 性病 / ## / 脊髓 / 病
低 / 白蛋白 / 血症 / 持续 / 透析 / 状态,低蛋白 / 血症 / ## / 肾脏 / 透析 / 状态
胃窦 / 管状腺瘤 / 伴 / 轻中度 / 不 / 典型 / 增生 / Hp,胃 / 良性肿瘤 / ## / 管状腺瘤 / ## / 胃粘膜 / 不 / 典型 / 增生
左侧 / 脑室 / 脑膜瘤 / WHOI / 级 / 皮 / 细胞 / 型,脑室 / 脑膜瘤
冠心病 / ## / 上呼吸道 / 感染 / ## / 外伤,冠状动脉 / 粥样 / 硬化性 / 心脏病 / ## / 上呼吸道 / 感染
慢性子 / 宫颈炎 / 宫颈 / 那囊,慢性子 / 宫颈炎 / ## / 子宫颈 / 纳包氏 / 囊肿
左下 / 肺 / CA,左肺 / 下叶 / 恶性肿瘤 / ## / 癌
多发 / 转移 / 癌,多 / 部位 / 继发 / 恶性肿瘤 / ## / 转移性 / 癌
腮 / 弓 / 综合症 / 附耳 / 双,先天性 / 副 / 耳 / ## / 第一二 / 鳃 / 弓 / 综合征 / Goldenhar / 综合征
双下肢 / 浮肿 / 待查 / 低 / 白蛋白 / 血症 / 可能性 / 大,低蛋白 / 血症 / ## / 下肢 / 水肿
左上 / 叶 / 阴影 / 待查,肺 / 诊断 / 性 / 影像 / 异常
均 / 小 / 骨盆 / 难产,均 / 小 / 骨盆 / 引起 / 的 / 梗阻性 / 分娩
宫颈 / 中 / 分化 / 鳞癌 / IIB / 期 / 化疗 / 后,子宫颈 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌 / ## / 化学治疗
急性 / 移植物 / 抗 / 宿主 / 反应 / 病 / 胃肠道,急性 / 移植物 / 抗 / 宿主 / 病
慢性 / 风湿性 / 心脏病,风湿性 / 心脏病
右足 / 烧伤 / 后 / 瘢痕 / 挛缩 / 畸形,瘢痕 / 挛缩 / ## / 足部 / 瘢痕
直肠癌 / 放化疗 / 后 / T3N1M0IIIB / 期,直肠 / 恶性肿瘤 / ## / 癌 / ## / 恶性肿瘤 / 放疗 / ## / 化学治疗 / ## / 淋巴结 / 继发 / 恶性肿瘤
食管 / 溃疡 / 浸润 / 型 / 中 / 分化 / 鳞状 / 细胞 / 癌,食管 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌
右 / 中叶 / MIA / 右下 / 肺 / MIA,右肺 / 中 / 下叶 / 恶性肿瘤 / ## / 腺癌
右 / 中环 / 指 / 末节 / 挤压 / 离断 / 伤,手指 / 挤压 / 伤 / ## / 手指 / 开放性 / 损伤
2 / 型 / 糖尿病 / 甲状腺 / 腺瘤,2 / 型 / 糖尿病 / ## / 甲状腺 / 良性肿瘤 / ## / 腺瘤
胸 / 腹腔镜 / 食管癌 / 切除术 / 后 / 3 / 年,食管 / 术后 / ## / 食管 / 恶性肿瘤 / ## / 癌
霍期 / 金 / 淋巴瘤,霍奇金 / 淋巴瘤
右 / 乳腺 / 增生 / 伴 / 钙化,乳腺 / 增生 / ## / 乳腺 / 钙化
传染性 / 单核细胞 / 综合征,传染性 / 单核细胞 / 增多 / 症腺性 / 热
降 / 结肠 / 腺癌,降 / 结肠 / 恶性肿瘤 / ## / 腺癌
粘膜 / 白斑,白斑病 / 不可 / 归类 / 在 / 他 / 处者
左 / 面颊 / 部 / 淋巴 / 水瘤,水囊 / 瘤 / ## / 面部 / 淋巴管 / 瘤
非 / 霍奇金 / 间 / 变大 / 细胞 / 淋巴瘤 / IV / 期 / B,非 / 霍奇金 / 淋巴瘤 / ## / 间 / 变性 / 大 / 细胞 / 淋巴瘤
鼻咽 / 低 / 分化 / 鳞癌 / 治疗 / 后 / 的 / 随诊 / 检查,鼻咽 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌
原发性 / 支气管 / 肺癌 / 右肺 / 鳞癌 / rT1cN2M1c / 脑 / IVB / 期 / PS0 / 分,右肺 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌
背部 / 色素 / 斑,色素 / 斑
高血压 / 脑 / 动脉硬化 / 所致,高血压
术后 / 伴 / 胸壁 / 纵隔 / 腹膜 / 后 / 等 / 多发 / 淋巴结 / 转移 / T1bN3M1aIV / 期,胸壁 / 淋巴结 / 继发 / 恶性肿瘤 / ## / 纵隔 / 淋巴结 / 继发 / 恶性肿瘤 / ## / 腹膜 / 后 / 淋巴结 / 继发 / 恶性肿瘤
关于 / 肋缘 / 外翻 / 的 / 观察 / 甲状旁腺 / 功能 / 减低 / 症,甲状旁腺 / 功能 / 减退
右 / 腮腺 / 腺泡 / 细胞 / 癌,腮腺 / 恶性肿瘤 / ## / 腺泡 / 细胞 / 癌
食管 / 高 / 分化 / 鳞形 / 细胞 / 癌,食管 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌
外阴 / Paget / 病 / 局部 / 早侵,乳房 / 以外 / 的 / 佩吉特 / 病 / ## / 外阴 / 恶性肿瘤
右眼 / 虹膜 / 缺如,先天性 / 无 / 虹膜
鼻咽癌 / 未控 / 治疗 / 后 / 进展,鼻咽 / 恶性肿瘤 / ## / 癌
胆囊 / 中 / 低 / 分化腺癌,胆囊 / 恶性肿瘤 / ## / 腺癌
对角 / 支 / 粥样 / 硬化 / 伴 / 中重度 / 狭窄,冠状动脉 / 粥样 / 硬化 / ## / 冠状动脉 / 狭窄
右肺 / 鳞癌 / 放化疗 / 后,右肺 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌 / ## / 恶性肿瘤 / 放疗 / ## / 化学治疗
胎盘 / 局部 / 见 / 钙 / 盐 / 沉积 / 和 / 灶性 / 中性 / 白细胞 / 浸润,钙质 / 沉着 / 症
子宫 / 内膜 / 透明 / 细胞 / 癌 / Ia / 期,子宫 / 内膜 / 恶性肿瘤 / ## / 透明 / 细胞 / 癌
1 / 扁桃体炎 / 2 / 头晕 / 呕吐 / 待查,扁桃体炎 / ## / 头晕 / ## / 呕吐
新生儿 / 肾脏 / 异常 / 胎儿 / 融合 / 肾,融合 / 肾
胰后 / 脾 / 静脉 / 海绵 / 样变 / 肠系膜 / 上 / 静脉 / 海绵 / 样变,脾 / 血管瘤 / ## / 肠系膜 / 血管瘤 / ## / 海绵状 / 血管瘤
子宫 / 纵隔 / 不全,子宫 / 不全 / 纵隔
双乳 / 炎 / 性病变,乳腺炎
右肱 / 二头肌 / 肌腱 / 脱位,肌腱 / 滑脱
肩 / 背部 / 脂肪 / 增生症,肩部 / 脂肪 / 增多 / 症 / ## / 背部 / 脂肪 / 增多 / 症
右小腿 / 截肢 / 气 / 血瘀 / 滞 / 经络 / 不 / 畅,截肢
胸椎 / 腰椎 / 多发性 / 压缩性 / 改变,胸椎 / 压缩性 / 骨折 / ## / 腰椎 / 压缩性 / 骨折
胃角癌,胃 / 恶性肿瘤 / ## / 癌
水肿 / 原因 / 待查 / 肾病 / 综合征 / 可能,水肿 / ## / 肾病 / 综合征
CAD / 肾衰,冠状动脉 / 粥样 / 硬化性 / 心脏病 / ## / 肾衰竭
新生儿 / 低 / 球蛋白 / 血症,低丙 / 球蛋白 / 血症
有 / 放疗 / 指征 / 择期 / 放疗,放射治疗
左耳 / 后腮裂 / 瘘管,鳃裂 / 瘘
褥疮 / 性溃疡,压疮
白血病 / 诱导 / 缓解 / 治疗,白血病
面部皮肤 / 红肿 / 过敏,过敏反应
原发性 / 高血压 / Ⅱ / 级,原发性 / 高血压 / ## / 高血压 / 2 / 级
左侧 / 咽部 / 挫裂伤,咽部 / 挫伤
卵巢癌 / 化疗 / 后,卵巢 / 恶性肿瘤 / ## / 癌 / ## / 化学治疗
左鼻空 / 疤痕 / 挛缩 / 狭窄,瘢痕 / 挛缩 / ## / 鼻部 / 瘢痕
停经 / 22 / 周院 / 外 / B超 / 提示 / 左 / 肾 / 未 / 显示,孕 / 22 / 周
返流 / 食管炎 / 消化性 / 溃疡,反流性 / 食管炎 / ## / 消化性 / 溃疡
